iter	RMSE
719	0.0005238517319
720	0.0005238451823
721	0.0005238308549
722	0.0005238194795
723	0.0005238021034
724	0.000523796655
725	0.0005237536109
726	0.0005237432755
727	0.000523725821
728	0.0005237180346
729	0.0005237065016
730	0.0005236897068
731	0.0005236831381
732	0.0005236500513
733	0.0005236041671
734	0.0005236015325
735	0.0005235904438
736	0.000523578707
737	0.000523563015
738	0.000523537642
739	0.0005235281032
740	0.0005235188578
741	0.0005235072788
742	0.0005234974683
743	0.0005234858047
744	0.0005234773968
745	0.0005234705021
746	0.0005234632833
747	0.0005234484561
748	0.0005234439436
749	0.0005234372663
750	0.0005234319702
751	0.00052342604
752	0.0005234104015
753	0.0005233914563
754	0.0005233896666
755	0.0005233804306
756	0.0005233678088
757	0.0005233643876
758	0.000523354927
759	0.0005233484198
760	0.0005233348586
761	0.0005233106337
762	0.0005233004938
763	0.0005232859184
764	0.0005232790369
765	0.0005232761031
766	0.0005232456858
767	0.0005232352709
768	0.0005232204211
769	0.0005232031052
770	0.0005231828519
771	0.0005231704955
772	0.000523160572
773	0.0005231400611
774	0.0005231283597
775	0.0005231097854
776	0.0005230703292
777	0.0005230556301
778	0.0005230374594
779	0.0005230217604
780	0.0005230116856
781	0.0005230040325
782	0.0005229945808
783	0.0005229856546
784	0.0005229764778
785	0.0005229655914
786	0.0005229612539
787	0.000522945938
788	0.0005229351375
789	0.0005229233355
790	0.0005229099903
791	0.0005228979667
792	0.0005228908929
793	0.0005228829052
794	0.0005228770703
795	0.0005228710585
796	0.0005228506295
797	0.0005228353101
798	0.0005228291811
799	0.0005228072137
800	0.0005227884943
801	0.0005227718004
802	0.0005227635742
803	0.0005227540067
804	0.0005227370443
805	0.0005227337412
806	0.000522719122
807	0.0005227104803
808	0.000522706551
809	0.0005226964365
810	0.0005226857257
811	0.0005226726346
812	0.0005226593315
813	0.0005226550507
814	0.0005226478981
815	0.0005226426991
816	0.0005226257708
817	0.0005226174441
818	0.0005226095756
819	0.000522590396
820	0.0005225784977
821	0.0005225678667
822	0.0005225595783
823	0.0005225463541
824	0.0005225413925
825	0.0005225154768
826	0.0005225030787
827	0.000522493349
828	0.0005224874848
829	0.0005224709458
830	0.0005224584072
831	0.0005224484722
832	0.0005224389022
833	0.0005224330303
834	0.0005224134884
835	0.0005224103607
836	0.0005223900579
837	0.0005223841205
838	0.0005223795658
839	0.0005223715963
840	0.000522360104
841	0.0005223382373
842	0.0005223279199
843	0.0005223083774
844	0.0005223019983
845	0.000522289924
846	0.0005222691931
847	0.0005222527518
848	0.0005222446508
849	0.0005222393057
850	0.0005222327303
851	0.0005222265805
852	0.0005222185402
853	0.0005222164631
854	0.0005222063576
855	0.00052219492
856	0.0005221808368
857	0.0005221517559
858	0.0005221412068
859	0.0005221329084
860	0.000522124769
861	0.0005221171469
862	0.0005220893865
863	0.0005220757448
864	0.0005220685551
865	0.0005220513794
866	0.0005220286999
867	0.0005220069783
868	0.0005219898756
869	0.0005219800378
870	0.0005219673198
871	0.0005219599375
872	0.0005219532327
873	0.0005219338347
874	0.0005218968334
875	0.0005218806515
876	0.0005218671402
877	0.0005218559131
878	0.000521845342
879	0.0005218369183
880	0.0005218262676
881	0.0005218023404
882	0.0005217799982
883	0.0005217634412
884	0.0005217544862
885	0.0005217391006
886	0.0005217269837
887	0.0005217205531
888	0.0005217107795
889	0.0005217049957
890	0.0005216908331
891	0.0005216816991
892	0.00052167268
893	0.0005216645862
894	0.0005216592688
895	0.0005216488612
896	0.0005216302664
897	0.0005216239808
898	0.0005216155953
899	0.0005215997079
900	0.0005215830355
901	0.0005215676722
902	0.0005215646583
903	0.0005215507732
904	0.0005215428159
905	0.0005215299388
906	0.0005215268488
907	0.00052150977
908	0.0005214962076
909	0.0005214854759
910	0.0005214608312
911	0.0005214522453
912	0.0005214438845
913	0.0005214391568
914	0.0005214238188
915	0.0005214146804
916	0.0005214040132
917	0.0005213945891
918	0.0005213831998
919	0.0005213744661
920	0.0005213639168
921	0.0005213593614
922	0.0005213507071
923	0.0005213403165
924	0.0005213307799
925	0.0005213248817
926	0.0005213168194
927	0.0005212980767
928	0.000521284236
929	0.0005212784663
930	0.0005212711047
931	0.0005212575647
932	0.0005212496396
933	0.0005212349071
934	0.0005212262724
935	0.0005212196383
936	0.0005212122674
937	0.0005212087348
938	0.0005212014817
939	0.0005211947784
940	0.0005211871657
941	0.0005211775818
942	0.0005211725022
943	0.0005211658115
944	0.0005211569036
945	0.0005211515726
946	0.000521140508
947	0.0005211323564
948	0.0005211237126
949	0.0005211133605
950	0.0005211024578
951	0.0005210952032
952	0.0005210867336
953	0.0005210751581
954	0.0005210477581
955	0.0005210342589
956	0.000521020992
957	0.0005210160916
958	0.000521009661
959	0.0005209964414
960	0.0005209890548
961	0.0005209777124
962	0.0005209708448
963	0.000520965943
964	0.0005209554955
965	0.0005209483636
966	0.0005209450648
967	0.0005209395647
968	0.0005209305359
969	0.0005209122716
970	0.0005209072106
971	0.0005208963723
972	0.0005208892276
973	0.000520885043
974	0.0005208718169
975	0.0005208647899
976	0.0005208610912
977	0.000520842002
978	0.0005208311864
979	0.0005208001002
980	0.0005207891047
981	0.0005207846828
982	0.0005207568462
983	0.0005207525572
984	0.000520740742
985	0.0005207161915
986	0.0005207098039
987	0.0005207013313
988	0.0005206933305
989	0.0005206868179
990	0.0005206795845
991	0.0005206677798
992	0.0005206493983
993	0.0005206297493
994	0.0005206236311
995	0.0005206125165
996	0.0005206050369
997	0.0005205871774
998	0.0005205487772
999	0.000520540017
